,pct,crime,year,count,crime_category,pct_2
19632,73,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2009,180.0,non-major,
19633,73,OTHER FELONIES (4),2009,398.0,non-major,
19634,75,FELONY POSSESSION STOLEN PROPERTY            ,2009,53.0,non-major,
19635,75,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2009,350.0,non-major,
19636,75,ARSON                                 ,2009,69.0,non-major,
19637,75,FELONY SEX CRIMES (3),2009,41.0,non-major,
19638,75,FELONY DANGEROUS DRUGS  (1),2009,833.0,non-major,
19639,75,FELONY DANGEROUS WEAPONS (2)        ,2009,221.0,non-major,
19640,75,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2009,211.0,non-major,
19641,75,OTHER FELONIES (4),2009,702.0,non-major,
19642,76,FELONY POSSESSION STOLEN PROPERTY            ,2009,0.0,non-major,
19643,76,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2009,50.0,non-major,
19644,76,ARSON                                 ,2009,10.0,non-major,
19645,76,FELONY SEX CRIMES (3),2009,4.0,non-major,
19646,76,FELONY DANGEROUS DRUGS  (1),2009,208.0,non-major,
19647,76,FELONY DANGEROUS WEAPONS (2)        ,2009,33.0,non-major,
19648,76,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2009,17.0,non-major,
19649,76,OTHER FELONIES (4),2009,76.0,non-major,
19650,77,FELONY POSSESSION STOLEN PROPERTY            ,2009,15.0,non-major,
19651,77,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2009,96.0,non-major,
19652,77,ARSON                                 ,2009,14.0,non-major,
19653,77,FELONY SEX CRIMES (3),2009,12.0,non-major,
19654,77,FELONY DANGEROUS DRUGS  (1),2009,635.0,non-major,
19655,77,FELONY DANGEROUS WEAPONS (2)        ,2009,121.0,non-major,
19656,77,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2009,83.0,non-major,
19657,77,OTHER FELONIES (4),2009,253.0,non-major,
19658,78,FELONY POSSESSION STOLEN PROPERTY            ,2009,5.0,non-major,
19659,78,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2009,53.0,non-major,
19660,78,ARSON                                 ,2009,7.0,non-major,
19661,78,FELONY SEX CRIMES (3),2009,5.0,non-major,
19662,78,FELONY DANGEROUS DRUGS  (1),2009,108.0,non-major,
19663,78,FELONY DANGEROUS WEAPONS (2)        ,2009,13.0,non-major,
19664,78,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2009,19.0,non-major,
19665,78,OTHER FELONIES (4),2009,51.0,non-major,
19666,79,FELONY POSSESSION STOLEN PROPERTY            ,2009,14.0,non-major,
19667,79,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2009,84.0,non-major,
19668,79,ARSON                                 ,2009,28.0,non-major,
19669,79,FELONY SEX CRIMES (3),2009,13.0,non-major,
19670,79,FELONY DANGEROUS DRUGS  (1),2009,714.0,non-major,
19671,79,FELONY DANGEROUS WEAPONS (2)        ,2009,115.0,non-major,
19672,79,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2009,103.0,non-major,
19673,79,OTHER FELONIES (4),2009,357.0,non-major,
19674,81,FELONY POSSESSION STOLEN PROPERTY            ,2009,11.0,non-major,
19675,81,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2009,96.0,non-major,
19676,81,ARSON                                 ,2009,17.0,non-major,
19677,81,FELONY SEX CRIMES (3),2009,18.0,non-major,
19678,81,FELONY DANGEROUS DRUGS  (1),2009,525.0,non-major,
19679,81,FELONY DANGEROUS WEAPONS (2)        ,2009,135.0,non-major,
19680,81,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2009,47.0,non-major,
19681,81,OTHER FELONIES (4),2009,230.0,non-major,
19682,83,FELONY POSSESSION STOLEN PROPERTY            ,2009,10.0,non-major,
19683,83,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2009,135.0,non-major,
19684,83,ARSON                                 ,2009,19.0,non-major,
19685,83,FELONY SEX CRIMES (3),2009,37.0,non-major,
19686,83,FELONY DANGEROUS DRUGS  (1),2009,624.0,non-major,
19687,83,FELONY DANGEROUS WEAPONS (2)        ,2009,69.0,non-major,
19688,83,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2009,230.0,non-major,
19689,83,OTHER FELONIES (4),2009,282.0,non-major,
19690,84,FELONY POSSESSION STOLEN PROPERTY            ,2009,8.0,non-major,
19691,84,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2009,137.0,non-major,
19692,84,ARSON                                 ,2009,12.0,non-major,
19693,84,FELONY SEX CRIMES (3),2009,3.0,non-major,
19694,84,FELONY DANGEROUS DRUGS  (1),2009,150.0,non-major,
19695,84,FELONY DANGEROUS WEAPONS (2)        ,2009,39.0,non-major,
19696,84,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2009,37.0,non-major,
19697,84,OTHER FELONIES (4),2009,134.0,non-major,
19698,88,FELONY POSSESSION STOLEN PROPERTY            ,2009,4.0,non-major,
19699,88,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2009,74.0,non-major,
19700,88,ARSON                                 ,2009,13.0,non-major,
19701,88,FELONY SEX CRIMES (3),2009,9.0,non-major,
19702,88,FELONY DANGEROUS DRUGS  (1),2009,191.0,non-major,
19703,88,FELONY DANGEROUS WEAPONS (2)        ,2009,28.0,non-major,
19704,88,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2009,51.0,non-major,
19705,88,OTHER FELONIES (4),2009,94.0,non-major,
19706,90,FELONY POSSESSION STOLEN PROPERTY            ,2009,8.0,non-major,
19707,90,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2009,86.0,non-major,
19708,90,ARSON                                 ,2009,26.0,non-major,
19709,90,FELONY SEX CRIMES (3),2009,22.0,non-major,
19710,90,FELONY DANGEROUS DRUGS  (1),2009,296.0,non-major,
19711,90,FELONY DANGEROUS WEAPONS (2)        ,2009,54.0,non-major,
19712,90,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2009,91.0,non-major,
19713,90,OTHER FELONIES (4),2009,174.0,non-major,
19714,94,FELONY POSSESSION STOLEN PROPERTY            ,2009,4.0,non-major,
19715,94,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2009,61.0,non-major,
19716,94,ARSON                                 ,2009,15.0,non-major,
19717,94,FELONY SEX CRIMES (3),2009,5.0,non-major,
19718,94,FELONY DANGEROUS DRUGS  (1),2009,141.0,non-major,
19719,94,FELONY DANGEROUS WEAPONS (2)        ,2009,24.0,non-major,
19720,94,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2009,95.0,non-major,
19721,94,OTHER FELONIES (4),2009,51.0,non-major,
19722,100,FELONY POSSESSION STOLEN PROPERTY            ,2009,4.0,non-major,
19723,100,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2009,51.0,non-major,
19724,100,ARSON                                 ,2009,13.0,non-major,
19725,100,FELONY SEX CRIMES (3),2009,2.0,non-major,
19726,100,FELONY DANGEROUS DRUGS  (1),2009,85.0,non-major,
19727,100,FELONY DANGEROUS WEAPONS (2)        ,2009,34.0,non-major,
19728,100,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2009,57.0,non-major,
19729,100,OTHER FELONIES (4),2009,147.0,non-major,
19730,101,FELONY POSSESSION STOLEN PROPERTY            ,2009,3.0,non-major,
19731,101,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2009,33.0,non-major,
19732,101,ARSON                                 ,2009,17.0,non-major,
19733,101,FELONY SEX CRIMES (3),2009,6.0,non-major,
19734,101,FELONY DANGEROUS DRUGS  (1),2009,176.0,non-major,
19735,101,FELONY DANGEROUS WEAPONS (2)        ,2009,95.0,non-major,
19736,101,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2009,28.0,non-major,
19737,101,OTHER FELONIES (4),2009,127.0,non-major,
19738,102,FELONY POSSESSION STOLEN PROPERTY            ,2009,13.0,non-major,
19739,102,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2009,135.0,non-major,
19740,102,ARSON                                 ,2009,18.0,non-major,
19741,102,FELONY SEX CRIMES (3),2009,23.0,non-major,
19742,102,FELONY DANGEROUS DRUGS  (1),2009,165.0,non-major,
19743,102,FELONY DANGEROUS WEAPONS (2)        ,2009,134.0,non-major,
19744,102,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2009,80.0,non-major,
19745,102,OTHER FELONIES (4),2009,210.0,non-major,
19746,103,FELONY POSSESSION STOLEN PROPERTY            ,2009,16.0,non-major,
19747,103,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2009,206.0,non-major,
19748,103,ARSON                                 ,2009,23.0,non-major,
19749,103,FELONY SEX CRIMES (3),2009,17.0,non-major,
19750,103,FELONY DANGEROUS DRUGS  (1),2009,358.0,non-major,
19751,103,FELONY DANGEROUS WEAPONS (2)        ,2009,135.0,non-major,
19752,103,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2009,96.0,non-major,
19753,103,OTHER FELONIES (4),2009,224.0,non-major,
19754,104,FELONY POSSESSION STOLEN PROPERTY            ,2009,10.0,non-major,
19755,104,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2009,145.0,non-major,
19756,104,ARSON                                 ,2009,31.0,non-major,
19757,104,FELONY SEX CRIMES (3),2009,10.0,non-major,
19758,104,FELONY DANGEROUS DRUGS  (1),2009,280.0,non-major,
19759,104,FELONY DANGEROUS WEAPONS (2)        ,2009,29.0,non-major,
19760,104,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2009,122.0,non-major,
19761,104,OTHER FELONIES (4),2009,137.0,non-major,
19762,105,FELONY POSSESSION STOLEN PROPERTY            ,2009,20.0,non-major,
19763,105,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2009,125.0,non-major,
19764,105,ARSON                                 ,2009,26.0,non-major,
19765,105,FELONY SEX CRIMES (3),2009,12.0,non-major,
19766,105,FELONY DANGEROUS DRUGS  (1),2009,168.0,non-major,
19767,105,FELONY DANGEROUS WEAPONS (2)        ,2009,94.0,non-major,
19768,105,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2009,235.0,non-major,
19769,105,OTHER FELONIES (4),2009,208.0,non-major,
19770,106,FELONY POSSESSION STOLEN PROPERTY            ,2009,6.0,non-major,
19771,106,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2009,115.0,non-major,
19772,106,ARSON                                 ,2009,21.0,non-major,
19773,106,FELONY SEX CRIMES (3),2009,8.0,non-major,
19774,106,FELONY DANGEROUS DRUGS  (1),2009,118.0,non-major,
19775,106,FELONY DANGEROUS WEAPONS (2)        ,2009,90.0,non-major,
19776,106,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2009,153.0,non-major,
19777,106,OTHER FELONIES (4),2009,183.0,non-major,
19778,107,FELONY POSSESSION STOLEN PROPERTY            ,2009,4.0,non-major,
19779,107,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2009,89.0,non-major,
19780,107,ARSON                                 ,2009,8.0,non-major,
19781,107,FELONY SEX CRIMES (3),2009,7.0,non-major,
19782,107,FELONY DANGEROUS DRUGS  (1),2009,73.0,non-major,
19783,107,FELONY DANGEROUS WEAPONS (2)        ,2009,24.0,non-major,
19784,107,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2009,120.0,non-major,
19785,107,OTHER FELONIES (4),2009,66.0,non-major,
19786,108,FELONY POSSESSION STOLEN PROPERTY            ,2009,6.0,non-major,
19787,108,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2009,97.0,non-major,
19788,108,ARSON                                 ,2009,12.0,non-major,
19789,108,FELONY SEX CRIMES (3),2009,13.0,non-major,
19790,108,FELONY DANGEROUS DRUGS  (1),2009,65.0,non-major,
19791,108,FELONY DANGEROUS WEAPONS (2)        ,2009,19.0,non-major,
19792,108,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2009,55.0,non-major,
19793,108,OTHER FELONIES (4),2009,76.0,non-major,
19794,109,FELONY POSSESSION STOLEN PROPERTY            ,2009,9.0,non-major,
19795,109,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2009,169.0,non-major,
19796,109,ARSON                                 ,2009,20.0,non-major,
19797,109,FELONY SEX CRIMES (3),2009,13.0,non-major,
19798,109,FELONY DANGEROUS DRUGS  (1),2009,148.0,non-major,
19799,109,FELONY DANGEROUS WEAPONS (2)        ,2009,39.0,non-major,
19800,109,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2009,269.0,non-major,
19801,109,OTHER FELONIES (4),2009,192.0,non-major,
19802,110,FELONY POSSESSION STOLEN PROPERTY            ,2009,1.0,non-major,
19803,110,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2009,146.0,non-major,
19804,110,ARSON                                 ,2009,11.0,non-major,
19805,110,FELONY SEX CRIMES (3),2009,16.0,non-major,
19806,110,FELONY DANGEROUS DRUGS  (1),2009,96.0,non-major,
19807,110,FELONY DANGEROUS WEAPONS (2)        ,2009,28.0,non-major,
19808,110,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2009,66.0,non-major,
19809,110,OTHER FELONIES (4),2009,77.0,non-major,
19810,111,FELONY POSSESSION STOLEN PROPERTY            ,2009,2.0,non-major,
19811,111,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2009,117.0,non-major,
19812,111,ARSON                                 ,2009,7.0,non-major,
19813,111,FELONY SEX CRIMES (3),2009,4.0,non-major,
19814,111,FELONY DANGEROUS DRUGS  (1),2009,36.0,non-major,
19815,111,FELONY DANGEROUS WEAPONS (2)        ,2009,23.0,non-major,
19816,111,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2009,54.0,non-major,
19817,111,OTHER FELONIES (4),2009,50.0,non-major,
19818,112,FELONY POSSESSION STOLEN PROPERTY            ,2009,3.0,non-major,
19819,112,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2009,89.0,non-major,
19820,112,ARSON                                 ,2009,5.0,non-major,
19821,112,FELONY SEX CRIMES (3),2009,1.0,non-major,
19822,112,FELONY DANGEROUS DRUGS  (1),2009,75.0,non-major,
19823,112,FELONY DANGEROUS WEAPONS (2)        ,2009,6.0,non-major,
19824,112,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2009,46.0,non-major,
19825,112,OTHER FELONIES (4),2009,35.0,non-major,
19826,113,FELONY POSSESSION STOLEN PROPERTY            ,2009,32.0,non-major,
19827,113,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2009,230.0,non-major,
19828,113,ARSON                                 ,2009,16.0,non-major,
19829,113,FELONY SEX CRIMES (3),2009,7.0,non-major,
19830,113,FELONY DANGEROUS DRUGS  (1),2009,307.0,non-major,
19831,113,FELONY DANGEROUS WEAPONS (2)        ,2009,208.0,non-major,
19832,113,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2009,91.0,non-major,
19833,113,OTHER FELONIES (4),2009,332.0,non-major,
19834,114,FELONY POSSESSION STOLEN PROPERTY            ,2009,15.0,non-major,
19835,114,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2009,149.0,non-major,
19836,114,ARSON                                 ,2009,25.0,non-major,
19837,114,FELONY SEX CRIMES (3),2009,9.0,non-major,
19838,114,FELONY DANGEROUS DRUGS  (1),2009,280.0,non-major,
19839,114,FELONY DANGEROUS WEAPONS (2)        ,2009,83.0,non-major,
19840,114,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2009,139.0,non-major,
19841,114,OTHER FELONIES (4),2009,195.0,non-major,
19842,115,FELONY POSSESSION STOLEN PROPERTY            ,2009,13.0,non-major,
19843,115,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2009,334.0,non-major,
19844,115,ARSON                                 ,2009,10.0,non-major,
19845,115,FELONY SEX CRIMES (3),2009,26.0,non-major,
19846,115,FELONY DANGEROUS DRUGS  (1),2009,276.0,non-major,
19847,115,FELONY DANGEROUS WEAPONS (2)        ,2009,45.0,non-major,
19848,115,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2009,135.0,non-major,
19849,115,OTHER FELONIES (4),2009,159.0,non-major,
19850,116,FELONY POSSESSION STOLEN PROPERTY            ,2009,,non-major,
19851,116,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2009,,non-major,
19852,116,ARSON                                 ,2009,,non-major,
19853,116,FELONY SEX CRIMES (3),2009,,non-major,
19854,116,FELONY DANGEROUS DRUGS  (1),2009,,non-major,
19855,116,FELONY DANGEROUS WEAPONS (2)        ,2009,,non-major,
19856,116,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2009,,non-major,
19857,116,OTHER FELONIES (4),2009,,non-major,
19858,120,FELONY POSSESSION STOLEN PROPERTY            ,2009,7.0,non-major,
19859,120,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2009,171.0,non-major,
19860,120,ARSON                                 ,2009,38.0,non-major,
19861,120,FELONY SEX CRIMES (3),2009,37.0,non-major,
19862,120,FELONY DANGEROUS DRUGS  (1),2009,717.0,non-major,
19863,120,FELONY DANGEROUS WEAPONS (2)        ,2009,132.0,non-major,
19864,120,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2009,196.0,non-major,
19865,120,OTHER FELONIES (4),2009,233.0,non-major,
19866,121,FELONY POSSESSION STOLEN PROPERTY            ,2009,,non-major,
19867,121,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2009,,non-major,
19868,121,ARSON                                 ,2009,,non-major,
19869,121,FELONY SEX CRIMES (3),2009,,non-major,
19870,121,FELONY DANGEROUS DRUGS  (1),2009,,non-major,
19871,121,FELONY DANGEROUS WEAPONS (2)        ,2009,,non-major,
19872,121,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2009,,non-major,
19873,121,OTHER FELONIES (4),2009,,non-major,
19874,122,FELONY POSSESSION STOLEN PROPERTY            ,2009,7.0,non-major,
19875,122,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2009,235.0,non-major,
19876,122,ARSON                                 ,2009,28.0,non-major,
19877,122,FELONY SEX CRIMES (3),2009,11.0,non-major,
19878,122,FELONY DANGEROUS DRUGS  (1),2009,267.0,non-major,
19879,122,FELONY DANGEROUS WEAPONS (2)        ,2009,34.0,non-major,
19880,122,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2009,104.0,non-major,
19881,122,OTHER FELONIES (4),2009,150.0,non-major,
19882,123,FELONY POSSESSION STOLEN PROPERTY            ,2009,1.0,non-major,
19883,123,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2009,111.0,non-major,
19884,123,ARSON                                 ,2009,6.0,non-major,
19885,123,FELONY SEX CRIMES (3),2009,5.0,non-major,
19886,123,FELONY DANGEROUS DRUGS  (1),2009,97.0,non-major,
19887,123,FELONY DANGEROUS WEAPONS (2)        ,2009,16.0,non-major,
19888,123,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2009,96.0,non-major,
19889,123,OTHER FELONIES (4),2009,35.0,non-major,
19890,1,FELONY POSSESSION STOLEN PROPERTY            ,2010,17.0,non-major,
19891,1,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2010,197.0,non-major,
19892,1,ARSON                                 ,2010,5.0,non-major,
19893,1,FELONY SEX CRIMES (3),2010,7.0,non-major,
19894,1,FELONY DANGEROUS DRUGS  (1),2010,21.0,non-major,
19895,1,FELONY DANGEROUS WEAPONS (2)        ,2010,18.0,non-major,
19896,1,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2010,44.0,non-major,
19897,1,OTHER FELONIES (4),2010,49.0,non-major,
19898,5,FELONY POSSESSION STOLEN PROPERTY            ,2010,14.0,non-major,
19899,5,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2010,155.0,non-major,
19900,5,ARSON                                 ,2010,6.0,non-major,
19901,5,FELONY SEX CRIMES (3),2010,7.0,non-major,
19902,5,FELONY DANGEROUS DRUGS  (1),2010,208.0,non-major,
19903,5,FELONY DANGEROUS WEAPONS (2)        ,2010,19.0,non-major,
19904,5,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2010,59.0,non-major,
19905,5,OTHER FELONIES (4),2010,88.0,non-major,
19906,6,FELONY POSSESSION STOLEN PROPERTY            ,2010,18.0,non-major,
19907,6,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2010,93.0,non-major,
19908,6,ARSON                                 ,2010,2.0,non-major,
19909,6,FELONY SEX CRIMES (3),2010,4.0,non-major,
19910,6,FELONY DANGEROUS DRUGS  (1),2010,283.0,non-major,
19911,6,FELONY DANGEROUS WEAPONS (2)        ,2010,20.0,non-major,
19912,6,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2010,96.0,non-major,
19913,6,OTHER FELONIES (4),2010,43.0,non-major,
19914,7,FELONY POSSESSION STOLEN PROPERTY            ,2010,10.0,non-major,
19915,7,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2010,55.0,non-major,
19916,7,ARSON                                 ,2010,12.0,non-major,
19917,7,FELONY SEX CRIMES (3),2010,7.0,non-major,
19918,7,FELONY DANGEROUS DRUGS  (1),2010,167.0,non-major,
19919,7,FELONY DANGEROUS WEAPONS (2)        ,2010,49.0,non-major,
19920,7,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2010,44.0,non-major,
19921,7,OTHER FELONIES (4),2010,82.0,non-major,
19922,9,FELONY POSSESSION STOLEN PROPERTY            ,2010,18.0,non-major,
19923,9,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2010,129.0,non-major,
19924,9,ARSON                                 ,2010,10.0,non-major,
19925,9,FELONY SEX CRIMES (3),2010,10.0,non-major,
19926,9,FELONY DANGEROUS DRUGS  (1),2010,335.0,non-major,
19927,9,FELONY DANGEROUS WEAPONS (2)        ,2010,62.0,non-major,
19928,9,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2010,64.0,non-major,
19929,9,OTHER FELONIES (4),2010,87.0,non-major,
19930,10,FELONY POSSESSION STOLEN PROPERTY            ,2010,8.0,non-major,
19931,10,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2010,117.0,non-major,
19932,10,ARSON                                 ,2010,9.0,non-major,
19933,10,FELONY SEX CRIMES (3),2010,9.0,non-major,
19934,10,FELONY DANGEROUS DRUGS  (1),2010,166.0,non-major,
19935,10,FELONY DANGEROUS WEAPONS (2)        ,2010,40.0,non-major,
19936,10,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2010,67.0,non-major,
19937,10,OTHER FELONIES (4),2010,66.0,non-major,
19938,13,FELONY POSSESSION STOLEN PROPERTY            ,2010,16.0,non-major,
19939,13,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2010,238.0,non-major,
19940,13,ARSON                                 ,2010,4.0,non-major,
19941,13,FELONY SEX CRIMES (3),2010,16.0,non-major,
19942,13,FELONY DANGEROUS DRUGS  (1),2010,186.0,non-major,
19943,13,FELONY DANGEROUS WEAPONS (2)        ,2010,43.0,non-major,
19944,13,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2010,78.0,non-major,
19945,13,OTHER FELONIES (4),2010,81.0,non-major,
19946,14,FELONY POSSESSION STOLEN PROPERTY            ,2010,65.0,non-major,
19947,14,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2010,374.0,non-major,
19948,14,ARSON                                 ,2010,2.0,non-major,
19949,14,FELONY SEX CRIMES (3),2010,30.0,non-major,
19950,14,FELONY DANGEROUS DRUGS  (1),2010,180.0,non-major,
19951,14,FELONY DANGEROUS WEAPONS (2)        ,2010,74.0,non-major,
19952,14,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2010,102.0,non-major,
19953,14,OTHER FELONIES (4),2010,118.0,non-major,
19954,17,FELONY POSSESSION STOLEN PROPERTY            ,2010,1.0,non-major,
19955,17,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2010,122.0,non-major,
19956,17,ARSON                                 ,2010,2.0,non-major,
19957,17,FELONY SEX CRIMES (3),2010,4.0,non-major,
19958,17,FELONY DANGEROUS DRUGS  (1),2010,26.0,non-major,
19959,17,FELONY DANGEROUS WEAPONS (2)        ,2010,8.0,non-major,
19960,17,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2010,38.0,non-major,
19961,17,OTHER FELONIES (4),2010,52.0,non-major,
19962,18,FELONY POSSESSION STOLEN PROPERTY            ,2010,16.0,non-major,
19963,18,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2010,214.0,non-major,
19964,18,ARSON                                 ,2010,4.0,non-major,
19965,18,FELONY SEX CRIMES (3),2010,17.0,non-major,
19966,18,FELONY DANGEROUS DRUGS  (1),2010,143.0,non-major,
19967,18,FELONY DANGEROUS WEAPONS (2)        ,2010,18.0,non-major,
19968,18,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2010,98.0,non-major,
19969,18,OTHER FELONIES (4),2010,64.0,non-major,
19970,19,FELONY POSSESSION STOLEN PROPERTY            ,2010,14.0,non-major,
19971,19,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2010,235.0,non-major,
19972,19,ARSON                                 ,2010,6.0,non-major,
19973,19,FELONY SEX CRIMES (3),2010,10.0,non-major,
19974,19,FELONY DANGEROUS DRUGS  (1),2010,44.0,non-major,
19975,19,FELONY DANGEROUS WEAPONS (2)        ,2010,10.0,non-major,
19976,19,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2010,44.0,non-major,
19977,19,OTHER FELONIES (4),2010,79.0,non-major,
19978,20,FELONY POSSESSION STOLEN PROPERTY            ,2010,9.0,non-major,
19979,20,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2010,155.0,non-major,
19980,20,ARSON                                 ,2010,6.0,non-major,
19981,20,FELONY SEX CRIMES (3),2010,9.0,non-major,
19982,20,FELONY DANGEROUS DRUGS  (1),2010,63.0,non-major,
19983,20,FELONY DANGEROUS WEAPONS (2)        ,2010,22.0,non-major,
19984,20,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2010,35.0,non-major,
19985,20,OTHER FELONIES (4),2010,41.0,non-major,
19986,22,FELONY POSSESSION STOLEN PROPERTY            ,2010,3.0,non-major,
19987,22,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2010,5.0,non-major,
19988,22,ARSON                                 ,2010,1.0,non-major,
19989,22,FELONY SEX CRIMES (3),2010,2.0,non-major,
19990,22,FELONY DANGEROUS DRUGS  (1),2010,4.0,non-major,
19991,22,FELONY DANGEROUS WEAPONS (2)        ,2010,3.0,non-major,
19992,22,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2010,3.0,non-major,
19993,22,OTHER FELONIES (4),2010,4.0,non-major,
19994,23,FELONY POSSESSION STOLEN PROPERTY            ,2010,8.0,non-major,
19995,23,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2010,95.0,non-major,
19996,23,ARSON                                 ,2010,36.0,non-major,
19997,23,FELONY SEX CRIMES (3),2010,16.0,non-major,
19998,23,FELONY DANGEROUS DRUGS  (1),2010,380.0,non-major,
19999,23,FELONY DANGEROUS WEAPONS (2)        ,2010,132.0,non-major,
20000,23,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2010,29.0,non-major,
20001,23,OTHER FELONIES (4),2010,197.0,non-major,
20002,24,FELONY POSSESSION STOLEN PROPERTY            ,2010,4.0,non-major,
20003,24,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2010,89.0,non-major,
